testid,t_x,t_y,p_x,p_y,error
15-35,9.162126,44.62844299999998,11.032918,46.024061399999994,2.334012301956138
16-26,9.162126,41.06116700000001,11.450705899999999,44.9214191,4.4876657890531835
16-27,9.162126,41.06116699999999,9.172602600000001,40.997999500000006,0.06403040062195497
16-28,9.162126,41.06116700000001,9.476421299999998,30.717560199999998,10.348380702728742
16-29,9.162126,41.061167,9.157230700000001,39.79729880000001,1.2638776803683598
16-30,9.162126,41.061167,9.172602600000001,40.64127190000001,0.4200257779607846
16-31,9.162126,41.06116700000001,9.1810229,41.75584710000001,0.6949370720904297
16-32,9.162126,41.06116700000001,9.172602600000001,40.997999500000006,0.064030400621976
16-33,9.162126,41.061167,9.162126,41.06116700000001,1.4210854715202004e-14
16-34,9.162126,41.061167,9.162126,41.417894600000004,0.35672760000000636
16-35,9.162126,41.06116700000001,8.8260947,39.0811846,2.008294634482076
17-26,9.266892,36.862216,9.266892000000002,36.862216,1.7763568394002505e-15
17-27,9.266892000000002,36.862216,9.266892000000002,36.862216,0.0
17-28,9.266892,36.862216,9.294209200000001,36.12431109999999,0.7384103675192105
17-29,9.266892000000002,36.862216,11.039086700000002,32.60003509999999,4.615935450050502
17-30,9.266892,36.862216,8.878477700000001,36.6249815,0.4551328118634594
17-31,9.266892,36.862216,9.257884100000002,35.7634006,1.0988523219885231
17-32,9.266892,36.862216,8.878477700000001,36.6249815,0.4551328118634594
17-33,9.266892,36.862216,9.047961800000001,35.2613367,1.61577998676816
17-34,9.266892,36.862216,9.152335400000002,37.8199754,0.9645860681618414
17-35,9.266892,36.862216,8.044958100000002,35.2493065,2.0235116780388083
18-26,8.903640999999997,33.253111,9.349137099999998,30.61415019999999,2.676299848494538
18-27,8.903641,33.253111,8.903640999999995,33.253111,5.329070518200751e-15
18-28,8.903640999999997,33.253111,9.4764217,29.86016139999999,3.440956948064406
18-29,8.903640999999997,33.253111,9.067250699999997,32.86003269999999,0.42576834530644125
18-30,8.903640999999997,33.253111,9.130892999999997,32.48303829999999,0.8029043746233426
18-31,8.903640999999997,33.253111,12.3467905,49.93525609999999,17.033767745769108
18-32,8.903640999999997,33.253111,11.184092899999998,28.544410799999998,5.231856118214036
18-33,8.903640999999997,33.253111,9.1055337,38.5924152,5.343119875358491
18-34,8.903640999999997,33.253111,8.742478699999996,32.24580379999999,1.0201181706611955
18-35,8.903640999999997,33.253111,9.103575799999998,33.220943199999994,0.20250602857169633
19-26,9.540064,29.483166999999995,9.5127468,30.22107189999999,0.7384103675192034
19-27,9.540064,29.48316699999999,9.043360099999997,37.093971499999995,7.6269954701373415
19-28,9.540064,29.483166999999995,8.9145086,30.814418599999993,1.470901213872541
19-29,9.540064,29.483166999999995,10.5346472,28.558419599999997,1.3580697682847511
19-30,9.540064,29.483166999999995,8.9145086,30.814418599999993,1.470901213872541
19-31,9.540064,29.483167,11.189086900000001,29.085614599999992,1.6962677959184935
19-32,9.540064,29.483166999999995,9.1054355,29.68343539999999,0.47854922949557344
19-33,9.540064,29.483167,8.9145086,30.814418599999993,1.4709012138725346
19-34,9.540064,29.48316699999999,9.2874528,30.18559729999999,0.7464721995650802
19-35,9.540064,29.483167,9.540064,29.483166999999987,1.4210854715202004e-14
20-26,5.382748999999999,34.489871,8.871721,32.3885472,4.0728966754915925
20-27,5.382748999999999,34.489871,6.511666799999998,34.840664,1.1821637483892977
20-28,5.382748999999999,34.489871,5.1243608,34.05567599999999,0.505262070537902
20-29,5.382748999999999,34.489871,5.382748999999998,34.489871,8.881784197001252e-16
20-30,5.382749,34.489871,11.3533819,26.538294399999995,9.943642574641855
20-31,5.382748999999998,34.489871,7.612581599999997,32.092912,3.273769367518697
20-32,5.382748999999999,34.489871,8.2411721,30.1182477,5.223186086644483
20-33,5.382749,34.489871,8.5813165,31.789234699999998,4.186200004411394
20-34,5.382748999999999,34.489871,5.363851999999998,34.189468999999995,0.3009957777328501
20-35,5.382748999999999,34.489871,5.363851999999998,34.189468999999995,0.3009957777328501
21-26,5.193779,31.485851000000004,6.0869269,32.540240600000004,1.3818287158192113
21-27,5.193779,31.485851,5.193779,31.485851000000007,7.105427357601002e-15
21-28,5.193779,31.485851000000004,4.8745880999999995,31.482122000000004,0.31921268158362753
21-29,5.193779,31.48585100000001,5.193779,31.485851000000007,3.552713678800501e-15
21-30,5.193779,31.48585100000001,5.212676,31.786253000000006,0.30099577773283936
21-31,5.193779,31.48585100000001,5.193779,31.485851000000007,3.552713678800501e-15
21-32,5.193779,31.485851,5.2624151999999995,32.26338100000001,0.7805535400281357
21-33,5.193779,31.485851,5.5836622,31.96297900000001,0.6161655930237021
21-34,5.193779,31.48585100000001,5.193779,31.485851000000007,3.552713678800501e-15
21-35,5.193779,31.48585100000001,7.1809885,32.7700166,2.3660268141155067
22-26,1.981309,34.489871,1.981309,34.489871,0.0
22-27,1.981309,34.489871,2.3255651999999998,33.881609,0.6989241674763036
22-28,1.981309,34.489871,2.3317335,32.969215999999996,1.560509198699343
22-29,1.981309,34.489871,2.3296774,33.273346999999994,1.2654213467041626
22-30,1.981309,34.489871,2.6993906999999995,35.1470006,0.9733758981354768
22-31,1.981309,34.489871,1.981309,34.489871,0.0
22-32,1.981309,34.489871,1.9833650999999999,34.185739999999996,0.30413795012824885
22-33,1.981309,34.489871,2.6993907,35.1470006,0.9733758981354771
22-34,1.981309,34.489871,2.673542199999999,34.366195,0.7031945364962953
22-35,1.981309,34.489871,5.3638514,34.302120200000005,3.3877490241602013
23-26,2.0018700000000003,31.44856099999999,2.0018700000000003,31.44856099999999,0.0
23-27,2.0018700000000003,31.44856099999999,1.9977578,32.056822999999994,0.6082759002564906
23-28,2.0018700000000003,31.44856099999999,2.0018700000000003,31.44856099999999,0.0
23-29,2.0018700000000003,31.44856099999999,1.9977578,32.056822999999994,0.6082759002564906
23-30,2.0018700000000003,31.44856099999999,1.9977578,32.056822999999994,0.6082759002564906
23-31,2.0018700000000003,31.44856099999999,1.9977578,32.056822999999994,0.6082759002564906
23-32,2.0018700000000003,31.448560999999994,1.9957017000000001,32.36095399999999,0.9124138503847289
