testid,t_x,t_y,p_x,p_y,error
17-31,9.266892,36.862216,6.894969367427267,38.30965584846994,2.7786865763971025
17-32,9.266892,36.862216,6.502179900598144,36.897155897329334,2.7649328724228375
17-33,9.266892,36.862216,9.54344932668831,39.94879201675771,3.0989410226993477
17-34,9.266892,36.862216,7.539494320657127,39.48855848659083,3.143497669709854
17-35,9.266892,36.862216,9.796426809343336,33.3353336773422,3.5664136092414105
18-26,8.903640999999997,33.253111,9.619154217326301,40.997355284381044,7.777228214495004
18-27,8.903641,33.253111,11.198686896853442,38.93838877378467,6.131037353805135
18-28,8.903640999999997,33.253111,9.152742029535288,35.577518125832974,2.3377167941259827
18-29,8.903640999999997,33.253111,9.819221506584343,33.22690348962171,0.9159555107304481
18-30,8.903640999999997,33.253111,12.894888297592082,33.72398529826969,4.018927418516923
18-31,8.903640999999997,33.253111,10.571948568788564,38.96268079740879,5.9483138296125455
18-32,8.903640999999997,33.253111,10.401433219600413,22.82430621698898,10.535812770510352
18-33,8.903640999999997,33.253111,13.009685923518331,38.57667415484456,6.723089288234189
18-34,8.903640999999997,33.253111,10.965694954921945,31.897879453003085,2.467532990455222
18-35,8.903640999999997,33.253111,9.380043462842007,34.336552668047204,1.1835561476596066
19-26,9.540064,29.483166999999995,10.147716837902644,38.67939111464795,9.216277987248631
19-27,9.540064,29.48316699999999,14.402109906172605,30.246647447562513,4.921625014925463
19-28,9.540064,29.483166999999995,9.997809448789688,31.32646925466602,1.8992877870255798
19-29,9.540064,29.483166999999995,9.947233047556576,28.00668976914952,1.531591213904028
19-30,9.540064,29.483166999999995,9.887627982644604,31.18950946389647,1.7413802933673266
19-31,9.540064,29.483167,12.766329838485923,30.258826441790635,3.318198130042906
19-32,9.540064,29.483166999999995,11.416343862741563,38.687218429650855,9.393348116778572
19-33,9.540064,29.483167,9.96144888383675,31.217623931334046,1.7849106607835648
19-34,9.540064,29.48316699999999,12.931476885148665,32.163278609630744,4.32257788797726
19-35,9.540064,29.483167,11.199117935462414,37.2163688100973,7.909163685021664
20-26,5.382748999999999,34.489871,7.079946728619422,37.482070133592316,3.4400197361500027
20-27,5.382748999999999,34.489871,9.265071520239097,46.91790445330547,13.02030889294242
20-28,5.382748999999999,34.489871,9.568849756196403,32.433126068543885,4.664079679218456
20-29,5.382748999999999,34.489871,9.392187842179816,34.9604203722652,4.036956346174603
20-30,5.382749,34.489871,11.143613718979307,29.507038407176836,7.6168354950386945
20-31,5.382748999999998,34.489871,11.587088205872229,30.941468693552267,7.147376015708623
20-32,5.382748999999999,34.489871,12.446495409089254,34.84655468958552,7.072746042827897
20-33,5.382749,34.489871,10.274423495348255,32.70480217668984,5.2072017506905315
20-34,5.382748999999999,34.489871,10.162141944168638,23.923253985557256,11.597240708232277
20-35,5.382748999999999,34.489871,8.803781345865158,28.890254742914554,6.561948227323293
21-26,5.193779,31.485851000000004,6.741048734446324,33.396626696064786,2.458680010047149
21-27,5.193779,31.485851,6.624516725281452,30.294237686342207,1.8619754906630883
21-28,5.193779,31.485851000000004,12.949376488072778,28.514058748478227,8.305470581683235
21-29,5.193779,31.48585100000001,10.25286154639145,23.061761296117595,9.826474624719708
21-30,5.193779,31.48585100000001,10.793162967562525,29.074883359336404,6.0963813677068535
21-31,5.193779,31.48585100000001,6.642764670884944,30.473891652309163,1.767376925222454
21-32,5.193779,31.485851,8.841778180110222,33.89084065377901,4.36942481945495
21-33,5.193779,31.485851,5.953645285828156,36.835321565814546,5.403168709827083
21-34,5.193779,31.48585100000001,10.203455465141793,30.99470448230283,5.033694784871411
21-35,5.193779,31.48585100000001,6.758116535257135,30.578287896281594,1.8085415979306012
22-26,1.981309,34.489871,6.564860179801773,32.791838019523226,4.887970685330372
22-27,1.981309,34.489871,9.810146399132616,27.261841715468346,10.655285184362956
22-28,1.981309,34.489871,9.554170242130704,27.4526248765942,10.337846022937049
22-29,1.981309,34.489871,12.375912324494134,31.224907579928026,10.895309284641376
22-30,1.981309,34.489871,6.881149664654296,29.73214680169903,6.829668958748913
22-31,1.981309,34.489871,6.029446389420367,36.53484022792932,4.5353407222391775
22-32,1.981309,34.489871,8.832288701317406,30.92840293161341,7.721397391016763
22-33,1.981309,34.489871,6.615549361165254,32.63946533690409,4.990008501302427
22-34,1.981309,34.489871,5.887266532503293,36.430828185638,4.3616303192956405
22-35,1.981309,34.489871,5.888684216387592,33.132599728525136,4.136395337248481
23-26,2.0018700000000003,31.44856099999999,9.22589748976229,37.25470029271333,9.268108040977456
23-27,2.0018700000000003,31.44856099999999,15.013420467140358,26.25001298305782,14.011614719346012
23-28,2.0018700000000003,31.44856099999999,9.486150172846273,29.891128312372082,7.644608968557628
23-29,2.0018700000000003,31.44856099999999,13.249944154227359,33.85389620992463,11.50238278145449
23-30,2.0018700000000003,31.44856099999999,13.224218564424946,29.58486268908422,11.37604846577057
23-31,2.0018700000000003,31.44856099999999,10.123427541402965,33.31216040109918,8.33262861443474
23-32,2.0018700000000003,31.448560999999994,9.553820063567034,37.01884211288511,9.384027996504209
23-33,2.0018700000000003,31.448560999999994,13.975082733211364,25.793455032263193,13.24152735378616
23-34,2.0018700000000003,31.44856099999999,6.797870836988866,35.22257469315588,6.102852069690535
23-35,2.0018700000000003,31.448560999999994,10.390994078729738,32.15474509528589,8.418794378339326
24-26,11.807689999999996,27.730821999999996,15.945840346168781,25.10018241350887,4.9035245407269095
24-27,11.80769,27.730821999999996,18.570836370074094,25.30006976085945,7.186703366017912
24-28,11.80769,27.730821999999996,13.807270147170666,30.06711681661193,3.0751575951627013
