testid,t_x,t_y,p_x,p_y,error
14-29,9.351095,48.007968,9.338497066666665,48.4585712,0.4507792716779623
14-30,9.351095,48.007968,9.351094999999999,48.007968,1.7763568394002505e-15
14-31,9.351095,48.007968,9.338497066666665,48.4585712,0.4507792716779623
14-32,9.351095,48.007968,9.270873,49.17719286666667,1.1719737019727459
14-33,9.351095,48.007968,10.051944399999998,49.40249446666667,1.5607350664716226
14-34,9.351095,48.007968,9.338497066666665,48.4585712,0.4507792716779623
14-35,9.351094999999997,48.007968,9.351094999999999,48.007968,1.7763568394002505e-15
15-26,9.162126,44.62844299999998,9.3706772,40.8187874,3.815359667663415
15-27,9.162126,44.62844299999999,10.714020866666667,42.1173526,2.951940492990751
15-28,9.162126,44.628443,9.162126,44.62844299999998,1.4210854715202004e-14
15-29,9.162126,44.62844299999998,9.162126,44.62844299999998,0.0
15-30,9.162126,44.62844299999998,9.127661333333332,43.111732066666654,1.5171024581554473
15-31,9.162126,44.62844299999998,9.162126,44.62844299999998,0.0
15-32,9.162126,44.62844299999999,9.162126,44.152806199999986,0.47563680000000375
15-33,9.162126,44.62844299999998,9.1691104,44.110694533333316,0.5177955741207576
15-34,9.162126,44.62844299999998,11.1997264,42.27550893333333,3.112573551285277
15-35,9.162126,44.62844299999998,10.409320666666668,45.558855266666654,1.5560082013040908
16-26,9.162126,41.06116700000001,9.9571662,43.559567933333334,2.6218497560495058
16-27,9.162126,41.06116699999999,9.1691104,41.25687373333333,0.1958313236317582
16-28,9.162126,41.06116700000001,9.648810599999997,30.18927279999999,10.882782061397318
16-29,9.162126,41.061167,9.148614533333333,39.41812106666667,1.643101487667352
16-30,9.162126,41.061167,9.1691104,41.01905533333333,0.04268693374798371
16-31,9.162126,41.06116700000001,9.174723933333333,41.52428706666667,0.46329138139361503
16-32,9.162126,41.06116700000001,9.1691104,41.01905533333333,0.04268693374799773
16-33,9.162126,41.061167,9.162126,41.061167,0.0
16-34,9.162126,41.061167,9.162126,41.2989854,0.23781840000000187
16-35,9.162126,41.06116700000001,10.175051866666667,38.682031933333334,2.585788559957189
17-26,9.266892,36.862216,9.266892000000002,36.862216,1.7763568394002505e-15
17-27,9.266892000000002,36.862216,9.266892000000002,36.862216,0.0
17-28,9.266892,36.862216,9.007949133333335,36.704059666666666,0.30342187457563735
17-29,9.266892000000002,36.862216,8.995350733333334,32.93803106666665,3.9335686152021494
17-30,9.266892,36.862216,9.007949133333335,36.704059666666666,0.30342187457563735
17-31,9.266892,36.862216,8.983732400000001,36.46345266666666,0.4890721368911462
17-32,9.266892,36.862216,9.266892000000002,36.862216,1.7763568394002505e-15
17-33,9.266892,36.862216,8.730402866666669,37.38041893333333,0.7458919964043197
17-34,9.266892,36.862216,9.176552133333335,38.0605824,1.2017667494810806
17-35,9.266892,36.862216,8.4522694,35.786942999999994,1.349007785359212
18-26,8.903640999999997,33.253111,9.370351199999998,30.488485399999988,2.8037426984228517
18-27,8.903641,33.253111,8.927857733333328,33.493717999999994,0.24182261809503286
18-28,8.903640999999997,33.253111,9.497635800000001,29.734496599999986,3.56839979799272
18-29,8.903640999999997,33.253111,9.13999873333333,32.23706999999999,1.0431703081412393
18-30,8.903640999999997,33.253111,9.18242693333333,31.98574039999999,1.2976709268412059
18-31,8.903640999999997,33.253111,11.444374333333334,47.93783899999999,14.902904492248982
18-32,8.903640999999997,33.253111,10.297309866666666,28.771399066666664,4.693405454816189
18-33,8.903640999999997,33.253111,9.114149866666668,39.09050213333333,5.841185601097084
18-34,8.903640999999997,33.253111,8.923484066666663,31.827584066666656,1.425665032521138
18-35,8.903640999999997,33.253111,8.91689133333333,32.35985966666666,0.8933496044859662
19-26,9.540064,29.483166999999995,9.521852533333334,29.97510359999999,0.4922735783461332
19-27,9.540064,29.48316699999999,8.762060933333329,35.896135333333326,6.459988515166175
19-28,9.540064,29.483166999999995,9.340520799999998,30.63968126666666,1.1736024615131713
19-29,9.540064,29.483166999999995,11.239478466666666,29.39436139999999,1.701733223542196
19-30,9.540064,29.483166999999995,9.340520799999998,30.63968126666666,1.1736024615131713
19-31,9.540064,29.483167,9.551356466666668,31.643205199999997,2.1600677177492926
19-32,9.540064,29.483166999999995,9.250311666666667,29.616679266666655,0.3190328196637141
19-33,9.540064,29.483167,9.189345733333331,30.756504266666656,1.3207539881657673
19-34,9.540064,29.48316699999999,9.094502199999999,30.285234133333322,0.9175167595160252
19-35,9.540064,29.483167,9.540064,29.483166999999984,1.7763568394002505e-14
20-26,5.382748999999999,34.489871,8.757687000000002,32.23566586666667,4.058527724063291
20-27,5.382748999999999,34.489871,8.338692399999998,34.655787733333334,2.960596180907413
