testid,552,575,514,531,539,541,594,503,573,500,524,511,589,509,522,569,508,t_x,t_y
7-22,0,0,-76.0,-81.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999998,64.34233499999999
7-23,0,0,-76.0,-80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20913,64.34233499999999
7-24,0,0,-76.0,-81.25,0,0,0,0,0,0,0,0,0,0,0,0,0,15.20913,64.34233499999999
7-25,0,0,-76.5,-82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.209129999999996,64.34233499999999
8-1,0,0,-75.0,-80.0,0,0,0,0,0,0,0,0,-86.0,0,0,0,0,15.020161,61.526064
8-2,0,0,-72.5,-82.0,0,0,0,0,0,0,0,0,-87.0,0,0,0,0,15.020161,61.526064
8-3,0,0,0,-81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020160999999998,61.526064
8-4,0,0,-73.0,-82.0,0,0,0,0,0,0,0,0,-87.0,0,0,0,0,15.020161,61.526064000000005
8-5,0,0,-73.25,-81.0,0,0,0,0,0,0,0,0,-88.0,0,0,0,0,15.020161,61.526064000000005
8-6,0,0,-74.0,-80.0,0,0,0,0,0,0,0,0,-86.0,0,0,0,0,15.020161,61.526064000000005
8-7,0,0,-72.33333333333333,-79.75,0,0,0,0,0,0,0,0,-87.66666666666667,0,0,0,0,15.020160999999998,61.526064000000005
8-8,0,0,-74.0,-79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020161,61.526064000000005
8-9,0,0,-74.5,-79.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020161,61.526064000000005
8-10,-93.0,0,-74.0,-79.0,0,0,0,0,0,0,0,0,-89.0,0,0,0,0,15.020160999999998,61.526064
8-11,0,0,-74.5,-78.66666666666667,0,0,0,0,0,0,0,0,-87.0,0,0,0,0,15.020161,61.526064000000005
8-12,0,0,-74.0,-82.0,0,0,0,0,0,0,0,0,-87.5,0,0,0,0,15.020160999999998,61.526064000000005
8-13,0,0,-73.66666666666667,-78.0,0,0,0,0,0,0,0,0,-89.66666666666667,0,0,0,0,15.020161,61.526064000000005
8-14,0,0,0,-80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020160999999998,61.526064
8-15,0,0,-74.0,-79.66666666666667,0,0,0,0,0,0,0,0,-87.0,0,0,0,0,15.020161,61.526064
8-16,0,0,-74.0,-79.5,0,0,0,0,0,0,0,0,-88.0,0,0,0,0,15.020161,61.526064000000005
8-17,0,0,-73.66666666666667,-78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020160999999998,61.526064
8-18,0,0,-74.25,0,0,0,0,0,0,0,0,0,-87.66666666666667,0,0,0,0,15.020161,61.526064000000005
8-19,0,0,-72.33333333333333,-78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020160999999998,61.526064
8-20,0,0,0,-78.5,0,0,0,0,0,0,0,0,-89.0,0,0,0,0,15.020160999999998,61.526064
8-21,0,0,-73.0,-78.33333333333333,0,0,0,0,0,0,0,0,-88.0,0,0,0,0,15.020160999999998,61.526064
8-22,0,0,-74.0,-83.0,0,0,0,0,0,0,0,0,-88.0,0,0,0,0,15.020161,61.526064
8-23,0,0,-72.66666666666667,0,0,0,0,0,0,0,0,0,-82.0,0,0,0,0,15.020160999999998,61.526064
8-24,0,0,-71.0,-80.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020160999999998,61.526064
8-25,0,0,-74.0,-78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020160999999998,61.526064
9-1,0,0,-76.5,-77.0,0,0,0,0,0,0,0,0,-87.0,0,0,0,0,10.862846000000001,64.154583
9-2,0,0,-71.5,-77.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,10.862846000000001,64.154583
9-3,0,0,-67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.862846000000001,64.154583
9-4,0,0,-71.33333333333333,-79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.862846000000001,64.154583
9-5,0,0,-71.0,-77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.862846000000001,64.154583
9-6,0,0,-71.0,-77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.862846000000003,64.154583
9-7,0,0,-71.33333333333333,-77.33333333333333,0,0,0,0,0,0,0,-91.5,0,0,0,0,0,10.862846000000003,64.154583
9-8,0,0,-71.5,-77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.862846000000003,64.154583
9-9,0,0,0,-78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.862846000000001,64.154583
9-10,0,0,0,-77.0,0,0,0,0,0,0,0,0,-85.0,0,0,0,0,10.862846000000001,64.154583
9-11,0,0,-71.0,-78.0,0,0,0,0,0,0,0,0,-84.0,0,0,0,0,10.862846,64.154583
9-12,0,0,-69.66666666666667,-77.66666666666667,0,0,0,0,0,0,-96.0,-91.0,0,0,0,0,0,10.862846000000003,64.154583
